DateTime,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
56:00.0,1.27943,1.27965,1.2793,1.27932,1.27945,1.27964,1.27933,1.27934
57:00.0,1.27932,1.27954,1.27912,1.27914,1.27934,1.27956,1.27911,1.27917
58:00.0,1.27914,1.27956,1.27914,1.27942,1.27917,1.27958,1.27917,1.27945
59:00.0,1.27942,1.27942,1.27923,1.27928,1.27945,1.27945,1.27925,1.27934
00:00.0,1.27928,1.27943,1.27894,1.27917,1.27934,1.27945,1.27902,1.27918
01:00.0,1.27917,1.27917,1.27874,1.27884,1.27918,1.27919,1.27875,1.27885
02:00.0,1.27884,1.27891,1.27813,1.2782,1.27885,1.27893,1.27816,1.27823
03:00.0,1.2782,1.27824,1.27777,1.27817,1.27823,1.27825,1.27779,1.27816
04:00.0,1.27817,1.27827,1.27774,1.27783,1.27816,1.27829,1.27778,1.27786
05:00.0,1.27783,1.27854,1.27783,1.27809,1.27786,1.27853,1.27786,1.27812
06:00.0,1.27809,1.27835,1.27809,1.27832,1.27812,1.27837,1.27812,1.27835
07:00.0,1.27832,1.27881,1.27823,1.2788,1.27835,1.27879,1.27825,1.27878
08:00.0,1.2788,1.2788,1.27838,1.2786,1.27878,1.27879,1.2784,1.27861
09:00.0,1.2786,1.27877,1.27856,1.27872,1.27861,1.27879,1.27858,1.27875
10:00.0,1.27872,1.27888,1.27853,1.27862,1.27875,1.27889,1.27857,1.27866
11:00.0,1.27862,1.27886,1.27857,1.27868,1.27866,1.27886,1.27859,1.27872
12:00.0,1.27868,1.27882,1.27864,1.27872,1.27872,1.27884,1.27866,1.27876
13:00.0,1.27872,1.27888,1.27872,1.27878,1.27876,1.27888,1.27875,1.27884
14:00.0,1.27878,1.27907,1.27878,1.27897,1.27884,1.27907,1.27884,1.27899
15:00.0,1.27897,1.27898,1.27855,1.27857,1.27899,1.27899,1.27855,1.2786
16:00.0,1.27857,1.27859,1.27823,1.27842,1.2786,1.27861,1.27826,1.27844
17:00.0,1.27842,1.27852,1.27826,1.2784,1.27844,1.27853,1.27829,1.27841
18:00.0,1.2784,1.27858,1.2784,1.27845,1.27841,1.27859,1.27841,1.27849
19:00.0,1.27845,1.27865,1.27845,1.27863,1.27849,1.27865,1.27849,1.27864
20:00.0,1.27863,1.27865,1.27833,1.27842,1.27864,1.2787,1.27837,1.27846
21:00.0,1.27842,1.27856,1.27831,1.27832,1.27846,1.27855,1.27835,1.27836
22:00.0,1.27832,1.27864,1.27816,1.27829,1.27836,1.27864,1.27818,1.27831
23:00.0,1.27829,1.27836,1.27813,1.27836,1.27831,1.27838,1.27817,1.27838
24:00.0,1.27836,1.27849,1.27817,1.27841,1.27838,1.27851,1.27821,1.27844
25:00.0,1.27841,1.27847,1.27813,1.2783,1.27844,1.2785,1.27817,1.27835
26:00.0,1.2783,1.27845,1.27827,1.2783,1.27835,1.27849,1.27831,1.27835
27:00.0,1.2783,1.27846,1.27824,1.27844,1.27835,1.27849,1.27827,1.27848
28:00.0,1.27844,1.27846,1.27827,1.27837,1.27848,1.27849,1.27828,1.2784
29:00.0,1.27837,1.27844,1.27832,1.27841,1.2784,1.27848,1.27837,1.27845
30:00.0,1.27841,1.27854,1.27824,1.27854,1.27845,1.27853,1.27829,1.27853
31:00.0,1.27854,1.27861,1.27837,1.27856,1.27853,1.27865,1.27841,1.27859
32:00.0,1.27856,1.27879,1.27856,1.27877,1.27859,1.27882,1.27859,1.27882
33:00.0,1.27877,1.2788,1.27868,1.2787,1.27882,1.27883,1.2787,1.27874
34:00.0,1.2787,1.27889,1.27867,1.27887,1.27874,1.27889,1.27871,1.27889
35:00.0,1.27887,1.27887,1.27871,1.27871,1.27889,1.2789,1.27872,1.27875
36:00.0,1.27871,1.27877,1.27861,1.27877,1.27875,1.27876,1.27865,1.27876
37:00.0,1.27877,1.2789,1.27873,1.27886,1.27876,1.27891,1.27876,1.27889
38:00.0,1.27886,1.27896,1.27882,1.27882,1.27889,1.27898,1.27885,1.27885
39:00.0,1.27882,1.27892,1.27874,1.2789,1.27885,1.27893,1.27877,1.27891
40:00.0,1.2789,1.27891,1.27879,1.27881,1.27891,1.27893,1.2788,1.27885
41:00.0,1.27881,1.27895,1.27879,1.27887,1.27885,1.27894,1.27881,1.27893
42:00.0,1.27887,1.27916,1.27886,1.27916,1.27893,1.2792,1.2789,1.27918
43:00.0,1.27916,1.27945,1.2791,1.27935,1.27918,1.27945,1.27915,1.27933
44:00.0,1.27935,1.27943,1.27916,1.27931,1.27933,1.27944,1.2792,1.27933
45:00.0,1.27931,1.28012,1.27918,1.27996,1.27933,1.28012,1.27922,1.27996
46:00.0,1.27996,1.27996,1.27974,1.27976,1.27996,1.28,1.27976,1.27977
47:00.0,1.27976,1.27986,1.27964,1.27984,1.27977,1.27987,1.27967,1.27986
48:00.0,1.27984,1.27987,1.27957,1.2797,1.27986,1.27988,1.27958,1.27973
49:00.0,1.2797,1.27979,1.27965,1.27975,1.27973,1.27982,1.27969,1.27979
50:00.0,1.27975,1.28012,1.27962,1.27995,1.27979,1.28014,1.27967,1.27998
51:00.0,1.27995,1.28018,1.27987,1.28005,1.27998,1.2802,1.27989,1.28009
52:00.0,1.28005,1.28011,1.27973,1.2799,1.28009,1.2801,1.27976,1.27992
53:00.0,1.2799,1.28007,1.27981,1.27993,1.27992,1.2801,1.27985,1.27994
54:00.0,1.27993,1.28014,1.27991,1.28011,1.27994,1.28015,1.27994,1.28014
55:00.0,1.28011,1.28013,1.27988,1.27993,1.28014,1.28015,1.27991,1.27995
56:00.0,1.27993,1.27997,1.27975,1.27986,1.27995,1.28,1.27977,1.27987
57:00.0,1.27986,1.28003,1.27976,1.27997,1.27987,1.28006,1.27979,1.27999
58:00.0,1.27997,1.28006,1.27976,1.27982,1.27999,1.28009,1.2798,1.27984
59:00.0,1.27982,1.27995,1.2793,1.2793,1.27984,1.27998,1.27929,1.27929
00:00.0,1.2793,1.27947,1.27918,1.27926,1.27929,1.27948,1.2792,1.2793
01:00.0,1.27926,1.27946,1.27923,1.27946,1.2793,1.27949,1.27927,1.27945
02:00.0,1.27946,1.27965,1.27937,1.27938,1.27945,1.27965,1.27939,1.27939
03:00.0,1.27938,1.27983,1.27937,1.27983,1.27939,1.27984,1.27939,1.2798
04:00.0,1.27983,1.28003,1.27969,1.27998,1.2798,1.28004,1.2797,1.27999
05:00.0,1.27998,1.28021,1.27986,1.28006,1.27999,1.28024,1.27989,1.28009
06:00.0,1.28006,1.28012,1.27986,1.27994,1.28009,1.28014,1.27988,1.27996
07:00.0,1.27994,1.27998,1.27977,1.27988,1.27996,1.27999,1.27981,1.2799
08:00.0,1.27988,1.28007,1.27974,1.28007,1.2799,1.28007,1.27976,1.28006
09:00.0,1.28007,1.28016,1.27987,1.2801,1.28006,1.28017,1.27991,1.28012
10:00.0,1.2801,1.28012,1.27988,1.28006,1.28012,1.28015,1.27991,1.2801
11:00.0,1.28006,1.28006,1.27982,1.27985,1.2801,1.2801,1.27984,1.27986
12:00.0,1.27985,1.27985,1.2797,1.27971,1.27986,1.27986,1.27973,1.27975
13:00.0,1.27971,1.27986,1.27969,1.27972,1.27975,1.2799,1.27974,1.27976
14:00.0,1.27972,1.27972,1.27928,1.27928,1.27976,1.27976,1.27931,1.27931
15:00.0,1.27928,1.27949,1.27927,1.27938,1.27931,1.27952,1.27931,1.27943
16:00.0,1.27938,1.2795,1.27929,1.27932,1.27943,1.27954,1.27934,1.27936
17:00.0,1.27932,1.27947,1.27932,1.27933,1.27936,1.27949,1.27935,1.27938
18:00.0,1.27933,1.27947,1.27929,1.27944,1.27938,1.27949,1.27933,1.27945
19:00.0,1.27944,1.2797,1.27936,1.27955,1.27945,1.2797,1.27939,1.27958
20:00.0,1.27955,1.27965,1.27946,1.27948,1.27958,1.27968,1.2795,1.2795
21:00.0,1.27948,1.27963,1.27946,1.2796,1.2795,1.27964,1.2795,1.27963
22:00.0,1.2796,1.2796,1.27934,1.27934,1.27963,1.27963,1.27935,1.27937
23:00.0,1.27934,1.27984,1.27934,1.27965,1.27937,1.27986,1.27937,1.27967
24:00.0,1.27965,1.27993,1.27965,1.27973,1.27967,1.27996,1.27967,1.27977
25:00.0,1.27973,1.2798,1.27964,1.27978,1.27977,1.27983,1.27967,1.27982
26:00.0,1.27978,1.27982,1.27972,1.27978,1.27982,1.27985,1.27975,1.27982
27:00.0,1.27978,1.27988,1.27972,1.27983,1.27982,1.27987,1.27976,1.27987
28:00.0,1.27983,1.28007,1.27982,1.27992,1.27987,1.28008,1.27986,1.27997
29:00.0,1.27992,1.27992,1.27977,1.27985,1.27997,1.27997,1.27981,1.27987
30:00.0,1.27985,1.27992,1.27984,1.27989,1.27987,1.27994,1.27987,1.27994
31:00.0,1.27989,1.28012,1.27974,1.2801,1.27994,1.28015,1.27976,1.28012
32:00.0,1.2801,1.28061,1.2801,1.28061,1.28012,1.28062,1.28012,1.28062
33:00.0,1.28061,1.28065,1.28042,1.28052,1.28062,1.28067,1.28046,1.28056
34:00.0,1.28052,1.28062,1.28042,1.28057,1.28056,1.28065,1.28047,1.28061
35:00.0,1.28057,1.2806,1.28016,1.28019,1.28061,1.28064,1.28019,1.28021
36:00.0,1.28019,1.28021,1.27979,1.27981,1.28021,1.28024,1.27982,1.27984
37:00.0,1.27981,1.28006,1.27981,1.28006,1.27984,1.28008,1.27984,1.28008
38:00.0,1.28006,1.28006,1.27979,1.27993,1.28008,1.28008,1.27983,1.27997
39:00.0,1.27993,1.28005,1.27977,1.27978,1.27997,1.28008,1.2798,1.27981
40:00.0,1.27978,1.27992,1.27965,1.27977,1.27981,1.27995,1.2797,1.2798
41:00.0,1.27977,1.27994,1.27972,1.27994,1.2798,1.27996,1.27974,1.27996
42:00.0,1.27994,1.27995,1.27958,1.2797,1.27996,1.27996,1.2796,1.27975
43:00.0,1.2797,1.27972,1.27945,1.27953,1.27975,1.27975,1.27948,1.27957
44:00.0,1.27953,1.27964,1.27948,1.27958,1.27957,1.27967,1.27953,1.27963
45:00.0,1.27958,1.27962,1.27954,1.27955,1.27963,1.27965,1.27954,1.27959
46:00.0,1.27955,1.27965,1.27931,1.27935,1.27959,1.27964,1.27934,1.27937
47:00.0,1.27935,1.27959,1.27935,1.27943,1.27937,1.2796,1.27937,1.27948
48:00.0,1.27943,1.27954,1.27928,1.27939,1.27948,1.27956,1.27929,1.27943
49:00.0,1.27939,1.27944,1.27908,1.27916,1.27943,1.27945,1.27909,1.27918
50:00.0,1.27916,1.27936,1.27915,1.27931,1.27918,1.27938,1.27918,1.27935
51:00.0,1.27931,1.27942,1.27928,1.27941,1.27935,1.27943,1.27932,1.27943
52:00.0,1.27941,1.27946,1.27924,1.27925,1.27943,1.27947,1.27927,1.27927
53:00.0,1.27925,1.27925,1.27875,1.27903,1.27927,1.27927,1.27874,1.27908
54:00.0,1.27903,1.27933,1.27889,1.27889,1.27908,1.27934,1.27888,1.27888
55:00.0,1.27889,1.27903,1.27887,1.27903,1.27888,1.27907,1.27888,1.27907
56:00.0,1.27903,1.27903,1.27848,1.27871,1.27907,1.27907,1.27849,1.27874
57:00.0,1.27871,1.27872,1.27865,1.27866,1.27874,1.27874,1.27867,1.27871
58:00.0,1.27866,1.27873,1.27834,1.27851,1.27871,1.27876,1.27835,1.27856
59:00.0,1.27851,1.27854,1.27834,1.27834,1.27856,1.27856,1.27837,1.27837
00:00.0,1.27834,1.2787,1.27817,1.27835,1.27837,1.27869,1.27819,1.27835
01:00.0,1.27835,1.27847,1.27795,1.27822,1.27835,1.27849,1.27794,1.27825
02:00.0,1.27822,1.27834,1.27795,1.27804,1.27825,1.27834,1.27797,1.27808
03:00.0,1.27804,1.27805,1.27767,1.27767,1.27808,1.27808,1.27767,1.27771
04:00.0,1.27767,1.27776,1.27764,1.27775,1.27771,1.2778,1.27768,1.2778
05:00.0,1.27775,1.27796,1.27774,1.27795,1.2778,1.278,1.27777,1.278
06:00.0,1.27795,1.27812,1.27771,1.27772,1.278,1.27813,1.27774,1.27775
07:00.0,1.27772,1.27802,1.27766,1.27773,1.27775,1.27803,1.27769,1.27777
08:00.0,1.27773,1.27805,1.27768,1.27786,1.27777,1.27807,1.2777,1.27789
09:00.0,1.27786,1.27801,1.27786,1.27795,1.27789,1.27805,1.27789,1.27798
10:00.0,1.27795,1.27796,1.27757,1.27763,1.27798,1.27799,1.27758,1.27768
11:00.0,1.27763,1.27786,1.27758,1.27776,1.27768,1.27789,1.27763,1.2778
12:00.0,1.27776,1.27785,1.27749,1.27766,1.2778,1.27787,1.2775,1.27763
13:00.0,1.27766,1.27766,1.27727,1.27738,1.27763,1.27766,1.27725,1.27737
14:00.0,1.27738,1.27778,1.27711,1.27727,1.27737,1.27781,1.27709,1.27736
15:00.0,1.27727,1.27779,1.27727,1.27776,1.27736,1.27781,1.27719,1.27781
16:00.0,1.27776,1.27808,1.27772,1.27796,1.27781,1.2781,1.27774,1.278
17:00.0,1.27796,1.27811,1.27788,1.27808,1.278,1.27814,1.27791,1.27812
18:00.0,1.27808,1.27827,1.27807,1.27824,1.27812,1.2783,1.27811,1.27827
19:00.0,1.27824,1.27871,1.27824,1.2784,1.27827,1.27869,1.27827,1.27844
20:00.0,1.2784,1.27892,1.27838,1.27887,1.27844,1.27893,1.27841,1.2789
21:00.0,1.27887,1.27891,1.27867,1.27885,1.2789,1.27892,1.27871,1.27889
22:00.0,1.27885,1.27893,1.2786,1.27862,1.27889,1.27896,1.27862,1.27862
23:00.0,1.27862,1.27868,1.27857,1.27863,1.27862,1.27869,1.2786,1.27865
24:00.0,1.27863,1.27905,1.27858,1.27899,1.27865,1.27904,1.27859,1.27902
25:00.0,1.27899,1.27899,1.27867,1.27872,1.27902,1.27902,1.27868,1.27876
26:00.0,1.27872,1.27874,1.27856,1.27858,1.27876,1.27877,1.27858,1.2786
27:00.0,1.27858,1.27859,1.27802,1.27811,1.2786,1.27861,1.27805,1.27813
28:00.0,1.27811,1.27827,1.27809,1.27819,1.27813,1.2783,1.2781,1.27818
29:00.0,1.27819,1.2783,1.27669,1.27669,1.27818,1.2784,1.27747,1.27755
30:00.0,1.27669,1.27821,1.27634,1.27653,1.27755,1.27866,1.2764,1.27658
31:00.0,1.27653,1.27653,1.27446,1.27612,1.27658,1.27658,1.27444,1.27611
32:00.0,1.27612,1.27612,1.27527,1.27557,1.27611,1.27615,1.27529,1.27558
33:00.0,1.27557,1.2761,1.2752,1.27605,1.27558,1.27612,1.27523,1.27608
34:00.0,1.27605,1.27661,1.27589,1.27603,1.27608,1.2766,1.27592,1.27606
35:00.0,1.27603,1.27782,1.27598,1.27764,1.27606,1.27778,1.276,1.27765
36:00.0,1.27764,1.27764,1.2766,1.27717,1.27765,1.27765,1.27661,1.27721
37:00.0,1.27717,1.27717,1.27638,1.27644,1.27721,1.27721,1.27639,1.27644
38:00.0,1.27644,1.27644,1.27421,1.27476,1.27644,1.27644,1.27421,1.27477
39:00.0,1.27476,1.27479,1.27331,1.27439,1.27477,1.27479,1.27332,1.27439
40:00.0,1.27439,1.27462,1.27311,1.27371,1.27439,1.27467,1.2731,1.27376
41:00.0,1.27371,1.27371,1.27301,1.27319,1.27376,1.27376,1.27302,1.27319
42:00.0,1.27319,1.27358,1.27259,1.27354,1.27319,1.2736,1.27264,1.27357
43:00.0,1.27354,1.27461,1.27335,1.27428,1.27357,1.2746,1.27338,1.27431
44:00.0,1.27428,1.27441,1.27365,1.27391,1.27431,1.2744,1.27368,1.27394
45:00.0,1.27391,1.27423,1.27352,1.27422,1.27394,1.27425,1.27353,1.27425
46:00.0,1.27422,1.2746,1.27406,1.2746,1.27425,1.27459,1.27409,1.27459
47:00.0,1.2746,1.27497,1.27435,1.27466,1.27459,1.27497,1.27438,1.27471
48:00.0,1.27466,1.27514,1.27442,1.27504,1.27471,1.27515,1.27445,1.27507
49:00.0,1.27504,1.27504,1.27469,1.27497,1.27507,1.27508,1.27472,1.27497
50:00.0,1.27497,1.27497,1.27409,1.27411,1.27497,1.27497,1.27408,1.27414
51:00.0,1.27411,1.27464,1.2739,1.27427,1.27414,1.27465,1.27391,1.27431
52:00.0,1.27427,1.27427,1.27328,1.27376,1.27431,1.27431,1.27329,1.27381
53:00.0,1.27376,1.27427,1.27375,1.27406,1.27381,1.27425,1.27379,1.27409
54:00.0,1.27406,1.27406,1.2737,1.27376,1.27409,1.27409,1.27371,1.27378
55:00.0,1.27376,1.27429,1.27376,1.27425,1.27378,1.27427,1.27378,1.27427
56:00.0,1.27425,1.27454,1.27401,1.27411,1.27427,1.27451,1.27403,1.27412
57:00.0,1.27411,1.27447,1.27363,1.27363,1.27412,1.27448,1.27364,1.27365
58:00.0,1.27363,1.27364,1.2726,1.27307,1.27365,1.27366,1.2726,1.27309
59:00.0,1.27307,1.27355,1.27285,1.27346,1.27309,1.27358,1.27289,1.2735
00:00.0,1.27346,1.27346,1.27244,1.27263,1.2735,1.2735,1.27247,1.27264
01:00.0,1.27263,1.2736,1.27263,1.27354,1.27264,1.27361,1.27264,1.27355
02:00.0,1.27354,1.27393,1.27308,1.27364,1.27355,1.27389,1.27308,1.27362
03:00.0,1.27364,1.27448,1.27357,1.27418,1.27362,1.27449,1.27359,1.2742
04:00.0,1.27418,1.27425,1.27353,1.27395,1.2742,1.27427,1.27351,1.27397
05:00.0,1.27395,1.27468,1.27394,1.27457,1.27397,1.27469,1.27397,1.27461
06:00.0,1.27457,1.2749,1.27429,1.27435,1.27461,1.2749,1.27432,1.27438
07:00.0,1.27435,1.27512,1.27435,1.27509,1.27438,1.27513,1.27437,1.27512
08:00.0,1.27509,1.27509,1.2746,1.27465,1.27512,1.27512,1.27462,1.27471
09:00.0,1.27465,1.27516,1.27449,1.27469,1.27471,1.27518,1.27451,1.27473
10:00.0,1.27469,1.27578,1.27469,1.27569,1.27473,1.27573,1.27473,1.2757
11:00.0,1.27569,1.27597,1.27519,1.27522,1.2757,1.27596,1.27521,1.27527
12:00.0,1.27522,1.2758,1.27521,1.27554,1.27527,1.27582,1.27523,1.27556
13:00.0,1.27554,1.27575,1.27537,1.27566,1.27556,1.27577,1.2754,1.27566
14:00.0,1.27566,1.27605,1.27562,1.27573,1.27566,1.27609,1.27564,1.27577
15:00.0,1.27573,1.27601,1.27555,1.27555,1.27577,1.27604,1.27559,1.27559
16:00.0,1.27555,1.27566,1.27523,1.27524,1.27559,1.27568,1.27526,1.27527
17:00.0,1.27524,1.27543,1.27496,1.27538,1.27527,1.27544,1.27499,1.2754
18:00.0,1.27538,1.27554,1.27499,1.27499,1.2754,1.27555,1.27503,1.27503
19:00.0,1.27499,1.27533,1.27498,1.27532,1.27503,1.27534,1.27502,1.27534
20:00.0,1.27532,1.27574,1.27531,1.27567,1.27534,1.27573,1.27534,1.2757
21:00.0,1.27567,1.27594,1.27552,1.27571,1.2757,1.27593,1.27554,1.27571
22:00.0,1.27571,1.27604,1.27535,1.27545,1.27571,1.27607,1.27537,1.27549
23:00.0,1.27545,1.27562,1.27526,1.27545,1.27549,1.27564,1.27526,1.27546
24:00.0,1.27545,1.27567,1.27526,1.27528,1.27546,1.27569,1.27528,1.2753
25:00.0,1.27528,1.27542,1.275,1.27518,1.2753,1.27543,1.27504,1.27519
26:00.0,1.27518,1.27524,1.27481,1.27491,1.27519,1.27526,1.27482,1.27495
27:00.0,1.27491,1.27523,1.27487,1.27494,1.27495,1.27523,1.27491,1.27496
28:00.0,1.27494,1.27522,1.27479,1.27518,1.27496,1.27525,1.27481,1.27521
29:00.0,1.27518,1.27521,1.27493,1.27516,1.27521,1.27523,1.27496,1.27519
30:00.0,1.27516,1.27516,1.27448,1.27453,1.27519,1.27519,1.27449,1.27454
31:00.0,1.27453,1.27463,1.27425,1.27453,1.27454,1.27466,1.27427,1.27454
32:00.0,1.27453,1.27456,1.27394,1.27406,1.27454,1.27456,1.27396,1.27409
33:00.0,1.27406,1.27418,1.27321,1.27325,1.27409,1.27419,1.27322,1.27327
34:00.0,1.27325,1.27382,1.27321,1.27354,1.27327,1.27383,1.27324,1.27358
35:00.0,1.27354,1.27403,1.2734,1.27386,1.27358,1.27403,1.27343,1.27389
36:00.0,1.27386,1.27399,1.27376,1.27397,1.27389,1.27401,1.27378,1.27399
37:00.0,1.27397,1.27399,1.27372,1.27372,1.27399,1.27402,1.27376,1.27376
38:00.0,1.27372,1.27397,1.27364,1.27374,1.27376,1.27398,1.27367,1.27374
39:00.0,1.27374,1.27374,1.27342,1.27349,1.27374,1.27375,1.27344,1.2735
40:00.0,1.27349,1.27349,1.27272,1.27306,1.2735,1.2735,1.27276,1.27304
41:00.0,1.27306,1.27309,1.27283,1.27284,1.27304,1.27309,1.27287,1.27287
42:00.0,1.27284,1.27295,1.27236,1.27273,1.27287,1.27294,1.27235,1.27277
43:00.0,1.27273,1.27273,1.27175,1.27196,1.27277,1.27277,1.27177,1.27197
44:00.0,1.27196,1.27256,1.27196,1.27247,1.27197,1.27257,1.27197,1.27249
45:00.0,1.27247,1.27257,1.2723,1.27234,1.27249,1.27258,1.27233,1.27238
46:00.0,1.27234,1.27255,1.27233,1.27237,1.27238,1.27258,1.27236,1.27239
47:00.0,1.27237,1.2726,1.27213,1.27213,1.27239,1.2726,1.27214,1.27214
48:00.0,1.27213,1.27228,1.27179,1.27212,1.27214,1.27229,1.27181,1.27216
49:00.0,1.27212,1.27212,1.27147,1.27174,1.27216,1.27216,1.27148,1.27174
50:00.0,1.27174,1.27193,1.27138,1.27153,1.27174,1.27192,1.27136,1.27155
51:00.0,1.27153,1.27157,1.27117,1.27155,1.27155,1.27156,1.27118,1.27156
52:00.0,1.27155,1.27166,1.27092,1.27092,1.27156,1.27169,1.27095,1.27095
53:00.0,1.27092,1.271,1.27054,1.27084,1.27095,1.27098,1.27053,1.27083
54:00.0,1.27084,1.27101,1.27061,1.27061,1.27083,1.27105,1.27064,1.27064
55:00.0,1.27061,1.27124,1.27054,1.27123,1.27064,1.27127,1.27058,1.27127
56:00.0,1.27123,1.27151,1.27114,1.27142,1.27127,1.27151,1.27119,1.27146
57:00.0,1.27142,1.27149,1.27128,1.27135,1.27146,1.27153,1.2713,1.27138
58:00.0,1.27135,1.27172,1.27129,1.27151,1.27138,1.27173,1.27129,1.27153
59:00.0,1.27151,1.27177,1.27146,1.27175,1.27153,1.27177,1.27148,1.27175
00:00.0,1.27175,1.27175,1.27132,1.2716,1.27175,1.27175,1.27136,1.27161
01:00.0,1.2716,1.27161,1.27142,1.27145,1.27161,1.27163,1.27146,1.27147
02:00.0,1.27145,1.27164,1.27143,1.27153,1.27147,1.27165,1.27147,1.27157
03:00.0,1.27153,1.27158,1.27122,1.27144,1.27157,1.27159,1.27125,1.27143
04:00.0,1.27144,1.27196,1.27139,1.27195,1.27143,1.27196,1.27142,1.27195
05:00.0,1.27195,1.27208,1.27173,1.27173,1.27195,1.27208,1.27176,1.27176
06:00.0,1.27173,1.27221,1.27167,1.27215,1.27176,1.27218,1.2717,1.27216
07:00.0,1.27215,1.27218,1.27194,1.27211,1.27216,1.27218,1.27197,1.27213
08:00.0,1.27211,1.27242,1.27211,1.27232,1.27213,1.27244,1.27213,1.27232
09:00.0,1.27232,1.27241,1.27227,1.27231,1.27232,1.27242,1.27229,1.27234
10:00.0,1.27231,1.27246,1.27217,1.27234,1.27234,1.27249,1.27217,1.27236
11:00.0,1.27234,1.27253,1.27192,1.27194,1.27236,1.27252,1.27195,1.27195
12:00.0,1.27194,1.27215,1.27189,1.27203,1.27195,1.27217,1.27191,1.27207
13:00.0,1.27203,1.27208,1.27141,1.27147,1.27207,1.27208,1.27145,1.2715
14:00.0,1.27147,1.27152,1.27092,1.27112,1.2715,1.27155,1.27094,1.27117
15:00.0,1.27112,1.27168,1.27111,1.27127,1.27117,1.27166,1.27115,1.2713
16:00.0,1.27127,1.27141,1.27122,1.27138,1.2713,1.27142,1.27125,1.27142
17:00.0,1.27138,1.2714,1.27122,1.27126,1.27142,1.27143,1.27126,1.27128
18:00.0,1.27126,1.27169,1.27125,1.27157,1.27128,1.27171,1.27128,1.27158
19:00.0,1.27157,1.27157,1.27124,1.27142,1.27158,1.27158,1.27127,1.27143
20:00.0,1.27142,1.27152,1.27071,1.27078,1.27143,1.27152,1.27074,1.27077
21:00.0,1.27078,1.27086,1.27049,1.27053,1.27077,1.27089,1.27048,1.27052
22:00.0,1.27053,1.27086,1.27053,1.27075,1.27052,1.27089,1.27052,1.27079
23:00.0,1.27075,1.27117,1.27075,1.27091,1.27079,1.27117,1.27077,1.27092
24:00.0,1.27091,1.27127,1.27089,1.27115,1.27092,1.27128,1.27091,1.27117
25:00.0,1.27115,1.27125,1.27092,1.27097,1.27117,1.27129,1.27095,1.27099
26:00.0,1.27097,1.27097,1.27005,1.27052,1.27099,1.27099,1.27003,1.27052
27:00.0,1.27052,1.27071,1.27035,1.27053,1.27052,1.27072,1.27039,1.27056
28:00.0,1.27053,1.27064,1.26994,1.27036,1.27056,1.27067,1.26996,1.27039
29:00.0,1.27036,1.27065,1.27024,1.27025,1.27039,1.27067,1.27027,1.27028
30:00.0,1.27025,1.27092,1.27014,1.2709,1.27028,1.27092,1.27016,1.27089
31:00.0,1.2709,1.27107,1.27068,1.27096,1.27089,1.27107,1.27072,1.27099
32:00.0,1.27096,1.27132,1.27092,1.27105,1.27099,1.27133,1.27097,1.27108
33:00.0,1.27105,1.27161,1.27105,1.2715,1.27108,1.2716,1.27108,1.27149
34:00.0,1.2715,1.2715,1.2712,1.27143,1.27149,1.2715,1.27122,1.27146
35:00.0,1.27143,1.27156,1.27138,1.27146,1.27146,1.27157,1.27139,1.27149
36:00.0,1.27146,1.27148,1.27126,1.27144,1.27149,1.2715,1.27128,1.27147
37:00.0,1.27144,1.27155,1.27121,1.27121,1.27147,1.27157,1.27125,1.27125
38:00.0,1.27121,1.27121,1.27084,1.27095,1.27125,1.27125,1.27084,1.27098
39:00.0,1.27095,1.27095,1.27045,1.27071,1.27098,1.27098,1.27044,1.27075
40:00.0,1.27071,1.27075,1.26972,1.26989,1.27075,1.27077,1.26968,1.26989
41:00.0,1.26989,1.27029,1.26975,1.27012,1.26989,1.27028,1.26978,1.27016
42:00.0,1.27012,1.27073,1.27012,1.27072,1.27016,1.27073,1.27016,1.27073
43:00.0,1.27072,1.27101,1.27068,1.27077,1.27073,1.27103,1.2707,1.27082
44:00.0,1.27077,1.271,1.27058,1.27099,1.27082,1.27102,1.27062,1.27101
45:00.0,1.27099,1.27116,1.27088,1.27097,1.27101,1.27117,1.27091,1.27099
46:00.0,1.27097,1.27134,1.27087,1.27127,1.27099,1.27135,1.2709,1.2713
47:00.0,1.27127,1.27137,1.27112,1.27137,1.2713,1.27139,1.27114,1.27138
48:00.0,1.27137,1.27175,1.27137,1.27163,1.27138,1.27178,1.27138,1.27162
49:00.0,1.27163,1.27191,1.27141,1.27189,1.27162,1.27192,1.2714,1.2719
50:00.0,1.27189,1.27204,1.27174,1.27177,1.2719,1.27204,1.27177,1.2718
51:00.0,1.27177,1.27194,1.27169,1.27171,1.2718,1.27197,1.27172,1.27172
52:00.0,1.27171,1.27192,1.27156,1.27178,1.27172,1.27193,1.27159,1.27182
53:00.0,1.27178,1.27188,1.27151,1.27156,1.27182,1.27189,1.27154,1.27157
54:00.0,1.27156,1.27165,1.27147,1.27164,1.27157,1.27168,1.27149,1.27168
55:00.0,1.27164,1.27165,1.27127,1.27164,1.27168,1.27168,1.27127,1.27164
56:00.0,1.27164,1.27165,1.27139,1.27145,1.27164,1.27168,1.2714,1.27147
57:00.0,1.27145,1.27145,1.27119,1.27122,1.27147,1.27147,1.27121,1.27125
58:00.0,1.27122,1.27122,1.27085,1.27093,1.27125,1.27125,1.27087,1.27095
